study,job,generator,seed,width,height,teams,category,hard,soft,diagnostic
service-bulk-training,742f002c3a2860ce052ae825334b47d5,35,20001,9,9,8,success,,,hilbert-river revision 1 seed 20001 [complete]:
service-bulk-training,91d21f26ddfcd4002892bea31e26a0b2,35,20002,8,8,4,success,,,hilbert-river revision 1 seed 20002 [complete]:
service-bulk-training,b2db2337207e9d67313abf2faba94e89,35,20002,7,7,2,invalid_request,,,hilbert-river revision 1 seed 20002 [validation]: No crossing court fits outside the reserved homes.
service-bulk-training,67b9fda6958f6eb2220c0f45a0246c66,35,20002,8,7,2,success,,,hilbert-river revision 1 seed 20002 [complete]:
service-bulk-training,44f4ae32886c10b96e1e1a3ef5f3d468,35,20002,9,7,2,success,,,hilbert-river revision 1 seed 20002 [complete]:
service-bulk-training,61dbe89a4c67f0eb2d12c07ca91ba373,35,20002,7,7,3,invalid_request,,,hilbert-river revision 1 seed 20002 [validation]: No crossing court fits outside the reserved homes.
service-bulk-training,a4d0c84065cd55b914ba1ba6f974726e,35,20002,8,7,3,success,,,hilbert-river revision 1 seed 20002 [complete]:
service-bulk-training,3482e2834fe592ede4a65b47d036774b,35,20002,9,7,3,success,,,hilbert-river revision 1 seed 20002 [complete]:
service-bulk-training,3353af49c298eafac30c15236190472c,35,20002,7,7,4,invalid_request,,,hilbert-river revision 1 seed 20002 [validation]: No crossing court fits outside the reserved homes.
service-bulk-training,ab532e1a3a184336fcd3384c6dc46bb3,35,20002,8,7,4,invalid_request,,,hilbert-river revision 1 seed 20002 [validation]: No crossing court fits outside the reserved homes.
service-bulk-training,dbd5b4796428238cd3bb8c3b3f4604aa,35,20002,9,7,4,success,,,hilbert-river revision 1 seed 20002 [complete]:
service-bulk-training,bfbdd3957bbe8cc716529247d4a9dd66,35,20002,7,7,5,invalid_request,,,hilbert-river revision 1 seed 20002 [validation]: Cannot fit 5 separated 56×56 home/farm modules on this terrain; enlarge the map or reduce colonies/folds/lake size.
service-bulk-training,b405c0d72c9779842acdb1b907cb1a44,35,20002,8,7,5,invalid_request,,,hilbert-river revision 1 seed 20002 [validation]: No crossing court fits outside the reserved homes.
service-bulk-training,dfb6f9b5908211387a4078df8a76503f,35,20002,9,7,5,success,,,hilbert-river revision 1 seed 20002 [complete]:
service-bulk-training,50826ea0d25f0da18b1d0694f72faba7,35,20002,7,7,6,invalid_request,,,hilbert-river revision 1 seed 20002 [validation]: Cannot fit 6 separated 56×56 home/farm modules on this terrain; enlarge the map or reduce colonies/folds/lake size.
service-bulk-training,be4184a07af75316f41aa9ff7f719579,35,20002,8,7,6,invalid_request,,,hilbert-river revision 1 seed 20002 [validation]: No crossing court fits outside the reserved homes.
service-bulk-training,0c7732cce9b1fda43fced8fea31b05b6,35,20002,9,7,6,success,,,hilbert-river revision 1 seed 20002 [complete]:
service-bulk-training,974243698fe41801f759d9e01f5cc432,35,20002,7,7,7,invalid_request,,,hilbert-river revision 1 seed 20002 [validation]: Cannot fit 7 separated 56×56 home/farm modules on this terrain; enlarge the map or reduce colonies/folds/lake size.
service-bulk-training,1d18da1b4d143d2768ec838733465d96,35,20002,8,7,7,invalid_request,,,hilbert-river revision 1 seed 20002 [validation]: No crossing court fits outside the reserved homes.
service-bulk-training,d66f6e66b2adc018a2ad997fcfcd5ca2,35,20002,9,7,7,success,,,hilbert-river revision 1 seed 20002 [complete]:
service-bulk-training,f59c10183396c311feb4bfc3b88e4718,35,20002,7,7,8,invalid_request,,,hilbert-river revision 1 seed 20002 [validation]: Cannot fit 8 separated 56×56 home/farm modules on this terrain; enlarge the map or reduce colonies/folds/lake size.
service-bulk-training,ed8233d809755c7ccfa1919a95537610,35,20002,8,7,8,invalid_request,,,hilbert-river revision 1 seed 20002 [validation]: Cannot fit 8 separated 56×56 home/farm modules on this terrain; enlarge the map or reduce colonies/folds/lake size.
service-bulk-training,4c06de85b0ef602fd6a065ae8cefece0,35,20002,9,7,8,invalid_request,,,hilbert-river revision 1 seed 20002 [validation]: No crossing court fits outside the reserved homes.
service-bulk-training,eeae2fd0a5a2675fd383213366f9d172,35,20002,7,8,2,success,,,hilbert-river revision 1 seed 20002 [complete]:
service-bulk-training,8450a552ee1028637b7fcc88f16b3019,35,20002,8,8,2,success,,,hilbert-river revision 1 seed 20002 [complete]:
service-bulk-training,ec0f024636f3ba6585feba94bfaef898,35,20002,9,8,2,success,,,hilbert-river revision 1 seed 20002 [complete]:
service-bulk-training,e1fc572ad91dd93b061b7c999fcdfe21,35,20002,7,8,3,success,,,hilbert-river revision 1 seed 20002 [complete]:
service-bulk-training,c071d143b17441eccca47968a3d28104,35,20002,8,8,3,success,,,hilbert-river revision 1 seed 20002 [complete]:
service-bulk-training,784b15b45cb4a5871ed3efa8ea87f19a,35,20002,9,8,3,success,,,hilbert-river revision 1 seed 20002 [complete]:
service-bulk-training,385534451c92c856bf077fd58e293e43,35,20002,7,8,4,success,,,hilbert-river revision 1 seed 20002 [complete]:
service-bulk-training,73e2b23816f55db6415e688edee7e606,35,20002,8,8,4,success,,,hilbert-river revision 1 seed 20002 [complete]:
service-bulk-training,9d5404777ad364614ce981eb32a5bc2b,35,20002,9,8,4,success,,,hilbert-river revision 1 seed 20002 [complete]:
service-bulk-training,d7d0eb2c7955211661cd1f9ded602bab,35,20002,7,8,5,success,,,hilbert-river revision 1 seed 20002 [complete]:
service-bulk-training,226c59a012bead6ed879be00bc9f5f9f,35,20002,8,8,5,success,,,hilbert-river revision 1 seed 20002 [complete]:
service-bulk-training,bf62657e903480f9d070794fba8bdb01,35,20002,9,8,5,success,,,hilbert-river revision 1 seed 20002 [complete]:
service-bulk-training,9149498335fac196c339ebe48b354c7c,35,20002,7,8,6,invalid_request,,,hilbert-river revision 1 seed 20002 [validation]: No crossing court fits outside the reserved homes.
service-bulk-training,78602d49d9e7f21942cf6a556af91a2c,35,20002,8,8,6,success,,,hilbert-river revision 1 seed 20002 [complete]:
service-bulk-training,8eab402450484bcbc6efa6a2f05f6753,35,20002,9,8,6,success,,,hilbert-river revision 1 seed 20002 [complete]:
service-bulk-training,96ad9b6b5cccb44a17004b4fac0fe0cc,35,20002,7,8,7,invalid_request,,,hilbert-river revision 1 seed 20002 [validation]: No crossing court fits outside the reserved homes.
service-bulk-training,928317533a41641ebaed1c4b50a315e9,35,20002,8,8,7,success,,,hilbert-river revision 1 seed 20002 [complete]:
service-bulk-training,489462dff67037f9a1990a4d3a949c47,35,20002,9,8,7,success,,,hilbert-river revision 1 seed 20002 [complete]:
service-bulk-training,f3ba4e247a7ad223dd27a7670054cf7b,35,20002,7,8,8,invalid_request,,,hilbert-river revision 1 seed 20002 [validation]: Cannot fit 8 separated 56×56 home/farm modules on this terrain; enlarge the map or reduce colonies/folds/lake size.
service-bulk-training,c7aff4ab37a240bc86c505e93a0ac404,35,20002,8,8,8,success,,,hilbert-river revision 1 seed 20002 [complete]:
service-bulk-training,10e11b0737b6035f948715950c1c24a2,35,20002,9,8,8,success,,,hilbert-river revision 1 seed 20002 [complete]:
service-bulk-training,f67260370bbdac73b37bbfc53d539d59,35,20002,7,9,2,success,,,hilbert-river revision 1 seed 20002 [complete]:
service-bulk-training,65b776dfe9eed8cb10e5b088c09e7c9e,35,20002,8,9,2,success,,,hilbert-river revision 1 seed 20002 [complete]:
service-bulk-training,4b15c3d61b7029d26adcc5eb27e3ecd0,35,20002,9,9,2,success,,,hilbert-river revision 1 seed 20002 [complete]:
service-bulk-training,2fe699d64f9294e9db5afb9b27e4e9a4,35,20002,7,9,3,success,,,hilbert-river revision 1 seed 20002 [complete]:
service-bulk-training,950a5e6e34f1c2f2188db63167934677,35,20002,8,9,3,success,,,hilbert-river revision 1 seed 20002 [complete]:
service-bulk-training,e9993c2cdde8de23729896ac76c0c6d1,35,20002,9,9,3,success,,,hilbert-river revision 1 seed 20002 [complete]:
service-bulk-training,5d5da77bf1c43d84504a5308c54447c6,35,20002,7,9,4,success,,,hilbert-river revision 1 seed 20002 [complete]:
service-bulk-training,149299c9c57dc198c91d3a64611b07a8,35,20002,8,9,4,success,,,hilbert-river revision 1 seed 20002 [complete]:
service-bulk-training,64fddbfeb5345ee99b19e9de631141c7,35,20002,9,9,4,success,,,hilbert-river revision 1 seed 20002 [complete]:
service-bulk-training,a9d14da291c3fc60357ed051af31db7a,35,20002,7,9,5,success,,,hilbert-river revision 1 seed 20002 [complete]:
service-bulk-training,af01696de8fd382127f5995aaebf6583,35,20002,8,9,5,success,,,hilbert-river revision 1 seed 20002 [complete]:
service-bulk-training,5644ad0123d0e80c4045aa0275b29be7,35,20002,9,9,5,success,,,hilbert-river revision 1 seed 20002 [complete]:
service-bulk-training,c624af28db1784953cbacf6dffdf07cb,35,20002,7,9,6,success,,,hilbert-river revision 1 seed 20002 [complete]:
service-bulk-training,cf7453a927505e19b45b0571b9ca1b3a,35,20002,8,9,6,success,,,hilbert-river revision 1 seed 20002 [complete]:
service-bulk-training,83997c3fd367e1af2196b6349263a3a0,35,20002,9,9,6,success,,,hilbert-river revision 1 seed 20002 [complete]:
service-bulk-training,49d76655188e0296a78647b6ab692db8,35,20002,7,9,7,success,,,hilbert-river revision 1 seed 20002 [complete]:
service-bulk-training,12961f27ef7ee7af96144416547b37f9,35,20002,8,9,7,success,,,hilbert-river revision 1 seed 20002 [complete]:
service-bulk-training,558910fcac114de6ae03b4c6573f5d41,35,20002,9,9,7,success,,,hilbert-river revision 1 seed 20002 [complete]:
service-bulk-training,d270210eccf192b5af735c1452e9f60c,35,20002,7,9,8,success,,,hilbert-river revision 1 seed 20002 [complete]:
service-bulk-training,11bd8974bec08d66053a72a2700f2219,35,20002,8,9,8,success,,,hilbert-river revision 1 seed 20002 [complete]:
service-bulk-training,e455313d8adf0ca909f5059da2780f64,35,20002,9,9,8,success,,,hilbert-river revision 1 seed 20002 [complete]:
service-bulk-training,6647292631a46fc75cbd0118eb6aeb61,35,20003,8,8,4,success,,,hilbert-river revision 1 seed 20003 [complete]:
service-bulk-training,9435bca9381f19fc2a8059fe68e1d66c,35,20003,7,7,2,success,,,hilbert-river revision 1 seed 20003 [complete]:
service-bulk-training,d2ca6bf6cf0a827e7dde38e2aca56a5c,35,20003,8,7,2,success,,,hilbert-river revision 1 seed 20003 [complete]:
service-bulk-training,0685e9b7b79483136b535a2b778f3123,35,20003,9,7,2,success,,,hilbert-river revision 1 seed 20003 [complete]:
service-bulk-training,28636e2e78e985a3383353df2b05c3bd,35,20003,7,7,3,success,,,hilbert-river revision 1 seed 20003 [complete]:
service-bulk-training,4979f883a40e88699d44d6cdf0b622a7,35,20003,8,7,3,success,,,hilbert-river revision 1 seed 20003 [complete]:
service-bulk-training,06be28c48f0904f0a17ceffc06d885bc,35,20003,9,7,3,success,,,hilbert-river revision 1 seed 20003 [complete]:
service-bulk-training,2b7fb27c682df6a2fafb086c869ba299,35,20003,7,7,4,invalid_request,,,hilbert-river revision 1 seed 20003 [validation]: No crossing court fits outside the reserved homes.
service-bulk-training,15a6dcaf842f3dcf5e5814a61dfd2608,35,20003,8,7,4,success,,,hilbert-river revision 1 seed 20003 [complete]:
service-bulk-training,ad1c87e16a9fea327b193295227d5aaf,35,20003,9,7,4,success,,,hilbert-river revision 1 seed 20003 [complete]:
service-bulk-training,928156f1fd88b9781aba6ae188a0ec17,35,20003,7,7,5,invalid_request,,,hilbert-river revision 1 seed 20003 [validation]: Cannot fit 5 separated 56×56 home/farm modules on this terrain; enlarge the map or reduce colonies/folds/lake size.
service-bulk-training,72bc0c929640e3273dbfd4a7fab2f907,35,20003,8,7,5,success,,,hilbert-river revision 1 seed 20003 [complete]:
service-bulk-training,00f936ac5c13b59578451a1056e1722c,35,20003,9,7,5,success,,,hilbert-river revision 1 seed 20003 [complete]:
service-bulk-training,068e764cca883c068965deb39a1364f8,35,20003,7,7,6,invalid_request,,,hilbert-river revision 1 seed 20003 [validation]: Cannot fit 6 separated 56×56 home/farm modules on this terrain; enlarge the map or reduce colonies/folds/lake size.
service-bulk-training,8bcc20ed54cb4e488bac3ca11e3979c8,35,20003,8,7,6,invalid_request,,,hilbert-river revision 1 seed 20003 [validation]: No crossing court fits outside the reserved homes.
service-bulk-training,621b7e316e3ee0da336df8cdfbb086e5,35,20003,9,7,6,success,,,hilbert-river revision 1 seed 20003 [complete]:
service-bulk-training,94aed3e855df3147018f8e9f3bfc349d,35,20003,7,7,7,invalid_request,,,hilbert-river revision 1 seed 20003 [validation]: Cannot fit 7 separated 56×56 home/farm modules on this terrain; enlarge the map or reduce colonies/folds/lake size.
service-bulk-training,9f89d7478d7b6b543d4800872b9805a9,35,20003,8,7,7,invalid_request,,,hilbert-river revision 1 seed 20003 [validation]: No crossing court fits outside the reserved homes.
service-bulk-training,01657a2e44843e89110ef716863ecc20,35,20003,9,7,7,success,,,hilbert-river revision 1 seed 20003 [complete]:
service-bulk-training,d5e3503d9a288c2f3629172829850a5f,35,20003,7,7,8,invalid_request,,,hilbert-river revision 1 seed 20003 [validation]: Cannot fit 8 separated 56×56 home/farm modules on this terrain; enlarge the map or reduce colonies/folds/lake size.
service-bulk-training,be70c77bbcaeae6b0b9a453434041ccf,35,20003,8,7,8,invalid_request,,,hilbert-river revision 1 seed 20003 [validation]: Cannot fit 8 separated 56×56 home/farm modules on this terrain; enlarge the map or reduce colonies/folds/lake size.
service-bulk-training,a0e86316588d262c7c244633185c5794,35,20003,9,7,8,success,,,hilbert-river revision 1 seed 20003 [complete]:
service-bulk-training,c04568bb52b37150ee34c1df21afc401,35,20003,7,8,2,success,,,hilbert-river revision 1 seed 20003 [complete]:
service-bulk-training,b83644fed1066ee16ea6709bd3919377,35,20003,8,8,2,success,,,hilbert-river revision 1 seed 20003 [complete]:
service-bulk-training,5ffece29aa9b73b6104a6cbf3f547f3d,35,20003,9,8,2,success,,,hilbert-river revision 1 seed 20003 [complete]:
service-bulk-training,4f2654571ee48f2cc788a5d67ad76956,35,20003,7,8,3,invalid_request,,,hilbert-river revision 1 seed 20003 [validation]: No crossing court fits outside the reserved homes.
service-bulk-training,66f28d54d861655e4353a70e92a5c18c,35,20003,8,8,3,success,,,hilbert-river revision 1 seed 20003 [complete]:
service-bulk-training,87bfb5013494c003e5c5057282929332,35,20003,9,8,3,success,,,hilbert-river revision 1 seed 20003 [complete]:
service-bulk-training,0aeae36afe1cac07561e56fea0e5efd6,35,20003,7,8,4,invalid_request,,,hilbert-river revision 1 seed 20003 [validation]: No crossing court fits outside the reserved homes.
service-bulk-training,24b48f61a5a02b1b9f1903b05f3b6b32,35,20003,8,8,4,success,,,hilbert-river revision 1 seed 20003 [complete]:
service-bulk-training,70989da2acdd0aad6af2b1e347ebd2d9,35,20003,9,8,4,success,,,hilbert-river revision 1 seed 20003 [complete]:
service-bulk-training,4eef00e4870b405a9770891bad553ccc,35,20003,7,8,5,invalid_request,,,hilbert-river revision 1 seed 20003 [validation]: No crossing court fits outside the reserved homes.
service-bulk-training,b481c184ae5ff9661366cd5e600768e9,35,20003,8,8,5,success,,,hilbert-river revision 1 seed 20003 [complete]:
service-bulk-training,7053c09dfd5cddcaa52f25be0c5dac93,35,20003,9,8,5,success,,,hilbert-river revision 1 seed 20003 [complete]:
service-bulk-training,62955af9e273e2d8bf683df69b41e4fe,35,20003,7,8,6,invalid_request,,,hilbert-river revision 1 seed 20003 [validation]: No crossing court fits outside the reserved homes.
service-bulk-training,5df06190ef80a525f76ff3969071e811,35,20003,8,8,6,success,,,hilbert-river revision 1 seed 20003 [complete]:
service-bulk-training,245142abe671c69a8ea081842806303a,35,20003,9,8,6,success,,,hilbert-river revision 1 seed 20003 [complete]:
service-bulk-training,b5a9767ef2c65f45dbef94fa2e231501,35,20003,7,8,7,invalid_request,,,hilbert-river revision 1 seed 20003 [validation]: No crossing court fits outside the reserved homes.
service-bulk-training,eaa357467967499520bc36b6d1536ab3,35,20003,8,8,7,success,,,hilbert-river revision 1 seed 20003 [complete]:
service-bulk-training,259db5067db376c784ac176be84484ab,35,20003,9,8,7,success,,,hilbert-river revision 1 seed 20003 [complete]:
service-bulk-training,d0ab33dfea2c94a4c05813c35c26dcef,35,20003,7,8,8,invalid_request,,,hilbert-river revision 1 seed 20003 [validation]: No crossing court fits outside the reserved homes.
service-bulk-training,395278c688c31ea62a4a1db755c7d9b6,35,20003,8,8,8,success,,,hilbert-river revision 1 seed 20003 [complete]:
service-bulk-training,431d56693a7bbce553d8c2569035a24c,35,20003,9,8,8,success,,,hilbert-river revision 1 seed 20003 [complete]:
service-bulk-training,6798018a8cf14411e454e66635c1ea03,35,20003,7,9,2,success,,,hilbert-river revision 1 seed 20003 [complete]:
service-bulk-training,fc20983005dc83aa19ffde431acb557f,35,20003,8,9,2,success,,,hilbert-river revision 1 seed 20003 [complete]:
service-bulk-training,282de075ed24841d9c826ab30f4e89fb,35,20003,9,9,2,success,,,hilbert-river revision 1 seed 20003 [complete]:
service-bulk-training,50f51fb30d2dff44bf6a6e15b06126f9,35,20003,7,9,3,success,,,hilbert-river revision 1 seed 20003 [complete]:
service-bulk-training,5a8dbf53efbfc944ee1db6ce296f2e1a,35,20003,8,9,3,success,,,hilbert-river revision 1 seed 20003 [complete]:
service-bulk-training,693f5270d63f53a64d26307221e474f9,35,20003,9,9,3,success,,,hilbert-river revision 1 seed 20003 [complete]:
service-bulk-training,f9718d238a98fe95d11c53f40cd48d78,35,20003,7,9,4,success,,,hilbert-river revision 1 seed 20003 [complete]:
service-bulk-training,efbbf65f07d0dab0717b42516235100e,35,20003,8,9,4,success,,,hilbert-river revision 1 seed 20003 [complete]:
service-bulk-training,89c942a2200ae74ac744352b6f3a2d44,35,20003,9,9,4,success,,,hilbert-river revision 1 seed 20003 [complete]:
service-bulk-training,a211cd5c5bc939ab321a6d2cd07e197f,35,20003,7,9,5,success,,,hilbert-river revision 1 seed 20003 [complete]:
service-bulk-training,67caef51c9753069e0c38dc1a324a360,35,20003,8,9,5,success,,,hilbert-river revision 1 seed 20003 [complete]:
service-bulk-training,58e49b251420159c712458b627ad2ca4,35,20003,9,9,5,success,,,hilbert-river revision 1 seed 20003 [complete]:
service-bulk-training,4edde3e5e5251538df4bbd94cd00fd4e,35,20003,7,9,6,success,,,hilbert-river revision 1 seed 20003 [complete]:
service-bulk-training,68d60b260859f7399b25ad39c4f46aab,35,20003,8,9,6,success,,,hilbert-river revision 1 seed 20003 [complete]:
